maintenance_event_id,site_id,part_id,event_date,equipment_id,status,days_non_mission_capable,backlog_days,defect_flag
9237,SITE-030,PART-3098,2025-05-25,EQ-2613,open,5,19,False
9238,SITE-084,PART-7830,2023-12-26,EQ-2259,completed,3,0,False
9239,SITE-080,PART-1936,2023-12-04,EQ-9714,completed,8,0,True
9240,SITE-072,PART-7679,2025-11-03,EQ-5638,in_progress,24,33,False
9241,SITE-072,PART-7243,2026-12-08,EQ-5863,awaiting_parts,16,32,False
9242,SITE-098,PART-6929,2026-03-25,EQ-9310,deferred,13,33,False
9243,SITE-075,PART-2922,2026-03-02,EQ-6045,completed,8,0,False
9244,SITE-002,PART-1988,2026-05-05,EQ-4853,completed,4,0,False
9245,SITE-027,PART-3925,2024-11-23,EQ-8665,open,9,3,False
9246,SITE-007,PART-2176,2024-03-02,EQ-3230,in_progress,11,18,False
9247,SITE-089,PART-6599,2026-05-24,EQ-9680,awaiting_parts,11,31,False
9248,SITE-062,PART-3591,2023-09-17,EQ-7858,in_progress,15,25,False
9249,SITE-024,PART-3270,2025-08-28,EQ-4847,in_progress,9,36,False
9250,SITE-076,PART-3851,2026-02-11,EQ-1923,awaiting_parts,27,7,False
9251,SITE-071,PART-6907,2025-02-27,EQ-3667,open,19,26,False
9252,SITE-080,PART-8893,2023-01-09,EQ-9564,in_progress,25,34,False
9253,SITE-014,PART-4364,2025-08-16,EQ-8566,in_progress,1,6,False
9254,SITE-008,PART-6383,2023-10-15,EQ-1310,completed,6,0,False
9255,SITE-099,PART-1832,2026-10-10,EQ-8849,open,24,2,False
9256,SITE-055,PART-3153,2026-06-02,EQ-7424,in_progress,24,4,False
9257,SITE-056,PART-8451,2025-06-23,EQ-7097,in_progress,20,7,False
9258,SITE-090,PART-5697,2026-11-20,EQ-3615,awaiting_parts,26,45,False
9259,SITE-100,PART-6640,2025-06-22,EQ-1365,awaiting_parts,1,10,False
9260,SITE-063,PART-9118,2024-04-06,EQ-7662,awaiting_parts,15,32,False
9261,SITE-067,PART-6652,2024-03-14,EQ-3048,deferred,17,9,False
9262,SITE-071,PART-8360,2026-04-01,EQ-2637,completed,1,0,False
9263,SITE-097,PART-1625,2024-04-25,EQ-2432,completed,1,0,False
9264,SITE-004,PART-6117,2025-01-12,EQ-6323,completed,6,0,False
9265,SITE-076,PART-9106,2024-07-25,EQ-8025,awaiting_parts,29,5,False
9266,SITE-045,PART-2642,2024-07-26,EQ-2904,in_progress,3,40,False
9267,SITE-036,PART-6652,2026-10-12,EQ-9385,awaiting_parts,15,43,False
9268,SITE-016,PART-5979,2026-07-15,EQ-3438,completed,4,0,False
9269,SITE-035,PART-5913,2024-08-25,EQ-4409,awaiting_parts,16,29,False
9270,SITE-007,PART-2299,2023-02-05,EQ-2237,completed,6,0,False
9271,SITE-027,PART-8117,2023-11-12,EQ-9785,in_progress,18,42,False
9272,SITE-058,PART-4729,2023-07-03,EQ-6767,awaiting_parts,26,25,False
9273,SITE-034,PART-8733,2026-09-15,EQ-3253,in_progress,8,30,False
9274,SITE-096,PART-2703,2026-10-08,EQ-5198,awaiting_parts,20,29,False
9275,SITE-076,PART-6566,2025-04-26,EQ-5193,in_progress,26,12,False
9276,SITE-073,PART-2848,2026-05-20,EQ-4627,awaiting_parts,25,25,False
9277,SITE-027,PART-4116,2026-11-27,EQ-9670,awaiting_parts,14,25,False
9278,SITE-025,PART-9975,2024-04-02,EQ-6041,completed,9,0,False
9279,SITE-037,PART-6158,2025-03-11,EQ-7575,completed,8,0,False
9280,SITE-033,PART-8717,2025-03-21,EQ-3899,awaiting_parts,10,44,False
9281,SITE-099,PART-7881,2025-09-27,EQ-8240,awaiting_parts,11,15,False
9282,SITE-050,PART-5863,2023-03-27,EQ-7624,completed,10,0,False
9283,SITE-068,PART-5282,2026-05-19,EQ-8821,completed,2,0,True
9284,SITE-006,PART-8927,2024-04-11,EQ-2187,open,10,2,False
9285,SITE-040,PART-6752,2024-04-19,EQ-7915,in_progress,25,15,False
9286,SITE-020,PART-2817,2023-04-18,EQ-5802,deferred,2,31,False
9287,SITE-057,PART-3206,2026-04-20,EQ-5505,in_progress,29,37,False
9288,SITE-072,PART-7653,2024-08-18,EQ-8393,in_progress,20,18,False
9289,SITE-035,PART-8555,2024-08-26,EQ-1233,in_progress,25,3,False
9290,SITE-048,PART-4659,2023-11-07,EQ-8835,open,8,26,True
9291,SITE-036,PART-1009,2023-04-21,EQ-2062,awaiting_parts,21,19,False
9292,SITE-070,PART-1986,2023-02-01,EQ-2556,awaiting_parts,26,39,True
9293,SITE-053,PART-6179,2026-03-05,EQ-8945,awaiting_parts,30,24,False
9294,SITE-090,PART-3374,2024-07-18,EQ-4455,open,17,10,False
9295,SITE-057,PART-5070,2026-07-22,EQ-7530,in_progress,18,30,False
9296,SITE-042,PART-5893,2025-01-01,EQ-1109,awaiting_parts,14,20,False
9297,SITE-067,PART-7553,2023-07-27,EQ-7647,deferred,6,6,False
9298,SITE-094,PART-8307,2023-11-28,EQ-5067,deferred,25,40,False
9299,SITE-042,PART-4763,2025-02-20,EQ-5890,in_progress,30,44,False
9300,SITE-098,PART-1237,2025-07-23,EQ-5418,deferred,25,16,True
9301,SITE-048,PART-6166,2025-02-16,EQ-9080,awaiting_parts,9,9,True
9302,SITE-035,PART-2245,2025-07-12,EQ-5137,open,29,23,False
9303,SITE-064,PART-7526,2025-03-01,EQ-1304,deferred,21,36,True
9304,SITE-072,PART-5456,2026-08-25,EQ-6798,awaiting_parts,21,33,False
9305,SITE-051,PART-3468,2026-10-12,EQ-5209,awaiting_parts,19,36,False
9306,SITE-056,PART-9048,2023-09-22,EQ-9744,completed,4,0,False
9307,SITE-013,PART-1203,2024-12-17,EQ-3169,in_progress,16,38,False
9308,SITE-022,PART-4735,2025-08-05,EQ-8109,in_progress,1,1,False
9309,SITE-005,PART-6978,2026-01-19,EQ-6982,awaiting_parts,13,20,False
9310,SITE-004,PART-9283,2023-08-02,EQ-8697,awaiting_parts,3,13,False
9311,SITE-035,PART-8893,2023-04-17,EQ-9008,deferred,8,35,False
9312,SITE-023,PART-5682,2024-05-11,EQ-3589,awaiting_parts,26,3,False
9313,SITE-034,PART-3217,2023-07-18,EQ-2723,in_progress,2,42,True
9314,SITE-013,PART-4080,2024-02-28,EQ-2737,awaiting_parts,24,4,False
9315,SITE-090,PART-5183,2025-08-02,EQ-5682,awaiting_parts,4,25,False
9316,SITE-042,PART-8721,2023-05-08,EQ-2598,completed,1,0,False
9317,SITE-084,PART-2418,2026-04-15,EQ-9223,in_progress,5,45,False
9318,SITE-051,PART-7397,2026-04-16,EQ-9786,deferred,2,16,False
9319,SITE-016,PART-8717,2024-01-07,EQ-7791,in_progress,20,35,False
9320,SITE-026,PART-8901,2025-06-14,EQ-1388,in_progress,6,21,False
9321,SITE-085,PART-6797,2025-06-08,EQ-9616,completed,0,0,False
9322,SITE-027,PART-5503,2026-04-12,EQ-5666,awaiting_parts,4,42,False
9323,SITE-009,PART-3619,2025-06-11,EQ-9287,deferred,16,30,False
9324,SITE-007,PART-2482,2026-06-15,EQ-8881,completed,9,0,False
9325,SITE-020,PART-3459,2026-11-12,EQ-9746,deferred,4,22,False
9326,SITE-010,PART-1190,2025-04-11,EQ-9441,open,19,19,False
9327,SITE-016,PART-9972,2025-09-03,EQ-9905,in_progress,22,30,False
9328,SITE-082,PART-4237,2026-06-21,EQ-1747,in_progress,10,34,False
9329,SITE-081,PART-3619,2025-09-24,EQ-1855,open,7,10,False
9330,SITE-013,PART-2279,2025-03-08,EQ-9183,in_progress,18,17,False
9331,SITE-058,PART-1271,2024-09-16,EQ-1177,in_progress,25,27,False
9332,SITE-064,PART-5925,2025-06-26,EQ-1723,completed,0,0,False
9333,SITE-063,PART-5053,2026-07-27,EQ-5179,completed,2,0,False
9334,SITE-060,PART-5158,2026-03-22,EQ-1960,in_progress,10,3,False
9335,SITE-090,PART-1335,2024-02-23,EQ-6118,awaiting_parts,27,40,True
9336,SITE-019,PART-1779,2026-10-10,EQ-1278,deferred,18,5,False
9337,SITE-069,PART-5925,2025-12-01,EQ-3593,in_progress,23,19,False
9338,SITE-023,PART-2795,2023-06-27,EQ-9860,in_progress,12,24,False
9339,SITE-100,PART-5153,2026-02-22,EQ-9445,deferred,28,20,False
9340,SITE-001,PART-4848,2023-09-14,EQ-1616,awaiting_parts,3,28,False
9341,SITE-017,PART-1047,2026-09-18,EQ-7373,open,3,24,False
9342,SITE-075,PART-2817,2023-09-15,EQ-2952,deferred,28,15,False
9343,SITE-066,PART-2245,2024-07-10,EQ-5311,open,24,40,False
9344,SITE-099,PART-4424,2024-04-15,EQ-5012,open,24,7,False
9345,SITE-011,PART-6731,2025-02-28,EQ-1630,deferred,11,37,False
9346,SITE-020,PART-8405,2023-03-05,EQ-4525,awaiting_parts,21,24,False
9347,SITE-081,PART-3702,2026-08-19,EQ-9399,completed,0,0,False
9348,SITE-038,PART-6186,2026-04-06,EQ-7294,awaiting_parts,15,3,False
9349,SITE-047,PART-6613,2023-06-13,EQ-5721,deferred,13,30,True
9350,SITE-044,PART-1654,2026-05-27,EQ-6787,awaiting_parts,1,15,False
9351,SITE-040,PART-1396,2023-04-27,EQ-4728,open,28,38,True
9352,SITE-045,PART-1852,2026-07-06,EQ-9269,open,11,28,False
9353,SITE-088,PART-1995,2023-04-03,EQ-2708,awaiting_parts,15,3,False
9354,SITE-081,PART-4735,2024-08-23,EQ-6500,completed,10,0,False
9355,SITE-034,PART-4850,2025-03-27,EQ-7581,in_progress,3,5,False
9356,SITE-022,PART-8439,2024-06-12,EQ-4594,awaiting_parts,2,2,False
9357,SITE-024,PART-3556,2023-03-20,EQ-4006,open,3,31,False
9358,SITE-019,PART-1984,2025-10-14,EQ-4595,in_progress,1,25,True
9359,SITE-091,PART-6313,2024-12-26,EQ-9143,completed,5,0,False
9360,SITE-035,PART-9858,2023-01-03,EQ-3203,deferred,7,33,False
9361,SITE-009,PART-3256,2024-02-25,EQ-8712,deferred,22,42,False
9362,SITE-094,PART-4539,2025-04-21,EQ-7450,awaiting_parts,27,41,False
9363,SITE-072,PART-4229,2026-04-10,EQ-4068,deferred,21,34,False
9364,SITE-043,PART-8758,2026-11-11,EQ-4188,completed,7,0,False
9365,SITE-003,PART-1109,2026-10-17,EQ-8791,completed,2,0,False
9366,SITE-052,PART-9657,2024-12-14,EQ-5825,open,11,38,False
9367,SITE-078,PART-2279,2026-06-05,EQ-9240,in_progress,9,35,False
9368,SITE-052,PART-9664,2025-08-19,EQ-8592,awaiting_parts,4,27,False
9369,SITE-024,PART-6538,2025-09-26,EQ-7390,deferred,14,31,False
9370,SITE-022,PART-2604,2023-11-18,EQ-3652,awaiting_parts,16,20,False
9371,SITE-064,PART-5690,2026-06-26,EQ-6506,awaiting_parts,30,3,True
9372,SITE-052,PART-5288,2025-12-09,EQ-8961,in_progress,27,3,False
9373,SITE-032,PART-8611,2024-01-28,EQ-5402,in_progress,5,35,True
9374,SITE-006,PART-7597,2023-02-11,EQ-4543,open,27,31,False
9375,SITE-081,PART-2760,2025-03-06,EQ-8520,open,29,29,False
9376,SITE-059,PART-7115,2024-04-14,EQ-2807,in_progress,16,43,False
9377,SITE-008,PART-1667,2026-02-26,EQ-1578,in_progress,5,28,False
9378,SITE-062,PART-2322,2026-05-04,EQ-1028,awaiting_parts,16,17,False
9379,SITE-060,PART-7985,2026-11-22,EQ-9105,awaiting_parts,20,35,False
9380,SITE-081,PART-1271,2023-01-24,EQ-3981,completed,5,0,False
9381,SITE-007,PART-8985,2024-05-21,EQ-5643,awaiting_parts,23,43,False
9382,SITE-017,PART-9827,2023-11-28,EQ-3863,in_progress,9,15,False
9383,SITE-004,PART-4239,2023-07-28,EQ-2498,in_progress,17,15,False
9384,SITE-007,PART-7779,2023-06-23,EQ-6082,completed,7,0,False
9385,SITE-042,PART-6313,2025-08-04,EQ-8614,completed,9,0,False
9386,SITE-046,PART-5730,2023-10-06,EQ-4657,deferred,25,11,False
9387,SITE-043,PART-5460,2024-10-05,EQ-7084,in_progress,11,3,False
9388,SITE-084,PART-8543,2025-08-13,EQ-3566,awaiting_parts,25,13,False
9389,SITE-035,PART-8050,2025-04-19,EQ-1138,deferred,16,26,False
9390,SITE-015,PART-8594,2025-09-12,EQ-2680,awaiting_parts,21,35,False
9391,SITE-005,PART-6566,2025-06-18,EQ-2674,in_progress,24,14,False
9392,SITE-064,PART-7769,2023-04-25,EQ-3144,in_progress,13,33,False
9393,SITE-086,PART-1952,2026-04-12,EQ-6942,in_progress,23,18,True
9394,SITE-036,PART-4077,2023-09-25,EQ-9946,awaiting_parts,21,13,False
9395,SITE-079,PART-4427,2026-08-14,EQ-5414,deferred,27,3,False
9396,SITE-057,PART-6350,2024-07-02,EQ-3551,awaiting_parts,1,20,True
9397,SITE-054,PART-6886,2025-04-03,EQ-5162,deferred,19,43,True
9398,SITE-046,PART-8475,2025-08-26,EQ-3774,completed,7,0,False
9399,SITE-082,PART-5807,2026-12-17,EQ-7288,open,2,19,False
9400,SITE-026,PART-4336,2026-07-10,EQ-9641,in_progress,1,39,False
9401,SITE-050,PART-8260,2026-06-28,EQ-3611,open,23,25,False
9402,SITE-086,PART-9111,2023-01-22,EQ-4687,awaiting_parts,24,35,False
9403,SITE-033,PART-2516,2023-05-17,EQ-4614,completed,4,0,False
9404,SITE-073,PART-1902,2024-02-08,EQ-3778,in_progress,25,22,False
9405,SITE-025,PART-1626,2026-07-25,EQ-2921,in_progress,15,9,False
9406,SITE-020,PART-8926,2024-11-06,EQ-9500,open,29,44,False
9407,SITE-094,PART-8969,2026-11-26,EQ-2667,completed,10,0,False
9408,SITE-030,PART-8912,2024-11-20,EQ-5057,awaiting_parts,6,34,False
9409,SITE-049,PART-1821,2023-02-14,EQ-3409,in_progress,23,31,False
9410,SITE-024,PART-8092,2023-09-14,EQ-5599,awaiting_parts,23,7,True
9411,SITE-015,PART-4974,2024-12-01,EQ-4328,completed,1,0,False
9412,SITE-066,PART-3931,2023-03-28,EQ-9038,awaiting_parts,16,23,True
9413,SITE-090,PART-8673,2023-01-26,EQ-6445,in_progress,28,21,True
9414,SITE-045,PART-9746,2025-09-10,EQ-7750,open,6,12,False
9415,SITE-066,PART-9746,2026-11-05,EQ-6281,deferred,19,11,False
9416,SITE-029,PART-6752,2025-07-05,EQ-6561,completed,8,0,False
9417,SITE-087,PART-4486,2025-10-27,EQ-4847,completed,2,0,True
9418,SITE-013,PART-5588,2024-07-02,EQ-2595,deferred,25,43,False
9419,SITE-056,PART-6669,2025-03-15,EQ-1144,open,19,3,True
9420,SITE-022,PART-9831,2026-03-18,EQ-5801,completed,4,0,False
9421,SITE-006,PART-3348,2025-05-03,EQ-4041,deferred,12,40,False
9422,SITE-054,PART-6742,2023-11-21,EQ-7423,open,6,29,False
9423,SITE-057,PART-7264,2023-12-23,EQ-5335,open,24,21,False
9424,SITE-083,PART-4839,2023-01-14,EQ-1940,deferred,21,9,False
9425,SITE-063,PART-6797,2024-12-17,EQ-6251,deferred,3,39,False
9426,SITE-023,PART-2990,2026-05-21,EQ-9814,open,6,6,False
9427,SITE-065,PART-9664,2024-09-21,EQ-8008,awaiting_parts,16,34,False
9428,SITE-097,PART-6165,2024-04-18,EQ-3940,open,4,19,False
9429,SITE-006,PART-1657,2026-11-03,EQ-3900,in_progress,11,24,False
9430,SITE-079,PART-5288,2026-07-01,EQ-3554,open,10,34,False
9431,SITE-010,PART-4735,2023-03-13,EQ-1592,completed,6,0,False
9432,SITE-011,PART-6616,2024-08-24,EQ-8373,in_progress,3,31,False
9433,SITE-046,PART-6389,2024-05-04,EQ-1787,deferred,19,32,False
9434,SITE-025,PART-7600,2023-02-17,EQ-1903,open,16,31,False
9435,SITE-035,PART-6373,2023-08-12,EQ-9434,awaiting_parts,22,45,False
9436,SITE-066,PART-9323,2024-01-24,EQ-8239,awaiting_parts,14,44,False
9437,SITE-057,PART-1625,2024-05-14,EQ-6663,awaiting_parts,26,39,False
9438,SITE-036,PART-3286,2023-04-07,EQ-5679,deferred,24,24,False
9439,SITE-021,PART-5940,2026-09-18,EQ-3561,open,22,23,False
9440,SITE-083,PART-1730,2024-01-03,EQ-1631,open,22,15,False
9441,SITE-005,PART-9936,2025-08-28,EQ-3930,deferred,15,26,True
9442,SITE-061,PART-9946,2025-06-19,EQ-1334,deferred,6,30,False
9443,SITE-066,PART-7745,2026-05-08,EQ-8573,awaiting_parts,30,14,False
9444,SITE-059,PART-8623,2024-09-25,EQ-2017,in_progress,5,45,False
9445,SITE-073,PART-3087,2023-03-14,EQ-6386,in_progress,16,38,False
9446,SITE-007,PART-4056,2024-07-17,EQ-7523,deferred,7,37,True
9447,SITE-027,PART-8589,2025-10-22,EQ-2483,in_progress,20,43,False
9448,SITE-010,PART-8696,2023-05-23,EQ-8324,deferred,27,23,False
9449,SITE-029,PART-3951,2026-09-13,EQ-9555,awaiting_parts,7,23,False
9450,SITE-084,PART-9821,2026-08-07,EQ-8839,in_progress,1,11,False
9451,SITE-018,PART-3348,2025-02-05,EQ-8243,in_progress,28,36,False
9452,SITE-081,PART-1995,2025-11-26,EQ-8361,open,19,25,False
9453,SITE-034,PART-5695,2023-09-05,EQ-6448,open,8,40,True
9454,SITE-001,PART-1667,2023-01-17,EQ-6119,deferred,13,4,False
9455,SITE-013,PART-3619,2024-08-02,EQ-6169,in_progress,3,16,False
9456,SITE-093,PART-6539,2026-10-25,EQ-3981,in_progress,18,26,False
9457,SITE-034,PART-2520,2023-05-16,EQ-5082,in_progress,5,36,True
9458,SITE-032,PART-4335,2023-09-23,EQ-7730,awaiting_parts,13,36,False
9459,SITE-050,PART-3209,2024-10-22,EQ-1252,in_progress,19,38,False
9460,SITE-042,PART-9547,2024-02-28,EQ-7696,in_progress,8,30,True
9461,SITE-099,PART-6640,2026-07-23,EQ-1545,completed,1,0,False
9462,SITE-025,PART-9384,2023-10-01,EQ-1935,deferred,3,24,False
9463,SITE-080,PART-1654,2026-08-05,EQ-9257,open,17,5,False
9464,SITE-001,PART-3888,2025-12-04,EQ-1681,deferred,10,42,False
9465,SITE-030,PART-4384,2025-10-06,EQ-8393,awaiting_parts,19,35,False
9466,SITE-100,PART-5070,2024-06-11,EQ-9121,completed,10,0,True
9467,SITE-028,PART-9028,2025-01-09,EQ-9635,completed,5,0,False
9468,SITE-048,PART-5969,2026-11-07,EQ-5129,open,12,39,True
9469,SITE-007,PART-2795,2023-05-09,EQ-4172,completed,6,0,False
9470,SITE-023,PART-5375,2025-02-02,EQ-6381,deferred,23,7,True
9471,SITE-052,PART-9827,2026-02-23,EQ-8670,open,5,43,False
9472,SITE-089,PART-3651,2024-02-10,EQ-2262,awaiting_parts,19,18,True
9473,SITE-093,PART-4158,2026-02-05,EQ-6541,in_progress,22,28,False
9474,SITE-048,PART-9576,2024-07-23,EQ-5097,open,25,11,False
9475,SITE-046,PART-7567,2025-11-02,EQ-6722,open,12,19,False
9476,SITE-062,PART-1624,2025-01-19,EQ-2946,in_progress,22,26,False
9477,SITE-059,PART-5002,2023-11-10,EQ-9109,in_progress,23,37,False
9478,SITE-051,PART-7678,2024-05-22,EQ-4051,deferred,26,31,False
9479,SITE-085,PART-5052,2026-01-15,EQ-2830,completed,4,0,True
9480,SITE-049,PART-1576,2026-12-19,EQ-2129,deferred,25,37,False
9481,SITE-058,PART-8755,2026-11-11,EQ-4655,deferred,2,32,True
9482,SITE-095,PART-1849,2024-08-25,EQ-3534,in_progress,11,16,False
9483,SITE-069,PART-7819,2024-10-09,EQ-9235,completed,4,0,False
9484,SITE-058,PART-6189,2025-11-04,EQ-4623,in_progress,12,29,False
9485,SITE-085,PART-5644,2023-11-06,EQ-9251,completed,5,0,False
9486,SITE-076,PART-5894,2024-07-11,EQ-1791,deferred,9,6,False
9487,SITE-048,PART-6665,2024-08-16,EQ-8360,completed,7,0,False
9488,SITE-011,PART-1786,2024-08-17,EQ-4542,open,15,1,False
9489,SITE-076,PART-1701,2024-01-28,EQ-2375,awaiting_parts,14,17,False
9490,SITE-017,PART-6842,2025-02-02,EQ-4315,awaiting_parts,17,17,False
9491,SITE-082,PART-3403,2025-10-15,EQ-5922,completed,3,0,False
9492,SITE-047,PART-2626,2024-12-14,EQ-1712,deferred,13,17,False
9493,SITE-084,PART-6833,2026-10-24,EQ-7377,open,27,17,True
9494,SITE-098,PART-5460,2023-08-15,EQ-2691,in_progress,19,24,True
9495,SITE-079,PART-8223,2026-10-20,EQ-5466,in_progress,19,43,True
9496,SITE-003,PART-6389,2024-11-04,EQ-7566,awaiting_parts,5,10,False
9497,SITE-014,PART-2795,2026-06-27,EQ-1691,deferred,27,16,False
9498,SITE-035,PART-3388,2026-01-01,EQ-3233,completed,5,0,False
9499,SITE-040,PART-3951,2025-08-07,EQ-3578,in_progress,14,18,False
9500,SITE-031,PART-8717,2025-01-06,EQ-2549,awaiting_parts,25,12,False
9501,SITE-001,PART-9631,2024-03-08,EQ-4002,completed,7,0,False
9502,SITE-039,PART-8782,2024-05-26,EQ-3114,completed,0,0,False
9503,SITE-080,PART-3449,2024-03-09,EQ-7645,open,26,12,False
9504,SITE-071,PART-6923,2025-04-08,EQ-7501,completed,4,0,False
9505,SITE-066,PART-3209,2026-03-05,EQ-8178,deferred,1,16,False
9506,SITE-093,PART-3154,2026-09-10,EQ-7668,open,19,28,False
9507,SITE-070,PART-6752,2024-01-25,EQ-4898,completed,5,0,False
9508,SITE-052,PART-3154,2023-01-25,EQ-2643,deferred,1,39,False
9509,SITE-017,PART-2982,2026-11-02,EQ-4053,completed,4,0,False
9510,SITE-026,PART-8634,2026-08-12,EQ-5140,in_progress,18,22,False
9511,SITE-017,PART-1483,2024-04-10,EQ-5588,completed,5,0,True
9512,SITE-014,PART-1667,2023-01-20,EQ-9877,deferred,10,19,False
9513,SITE-034,PART-5097,2023-12-08,EQ-1270,in_progress,3,29,False
9514,SITE-016,PART-2621,2026-10-19,EQ-7765,awaiting_parts,6,45,True
9515,SITE-089,PART-6016,2023-05-12,EQ-6218,deferred,24,22,False
9516,SITE-002,PART-6817,2023-06-03,EQ-9351,awaiting_parts,23,43,True
9517,SITE-007,PART-2608,2026-08-15,EQ-9526,open,18,23,False
9518,SITE-038,PART-3030,2026-04-25,EQ-1453,deferred,11,21,False
9519,SITE-029,PART-6189,2025-01-11,EQ-4178,awaiting_parts,2,7,False
9520,SITE-074,PART-3238,2025-05-10,EQ-7384,awaiting_parts,21,15,True
9521,SITE-076,PART-3738,2023-02-11,EQ-3835,awaiting_parts,30,9,False
9522,SITE-044,PART-1852,2026-11-08,EQ-6353,in_progress,17,15,False
9523,SITE-026,PART-7831,2024-09-23,EQ-9236,awaiting_parts,22,37,False
9524,SITE-049,PART-6665,2025-09-15,EQ-9803,completed,2,0,False
9525,SITE-066,PART-1036,2025-03-03,EQ-6163,completed,5,0,False
9526,SITE-096,PART-7080,2025-03-18,EQ-4225,open,22,10,False
9527,SITE-069,PART-6350,2023-01-20,EQ-1118,in_progress,14,45,False
9528,SITE-015,PART-8526,2025-02-23,EQ-8086,open,5,35,False
9529,SITE-036,PART-6631,2024-09-28,EQ-5711,completed,10,0,False
9530,SITE-091,PART-3747,2025-02-17,EQ-9102,awaiting_parts,27,40,False
9531,SITE-086,PART-7589,2026-05-18,EQ-5355,awaiting_parts,4,45,False
9532,SITE-030,PART-4158,2024-01-21,EQ-8763,open,12,36,False
9533,SITE-100,PART-7390,2025-08-27,EQ-1810,in_progress,5,44,False
9534,SITE-069,PART-8578,2024-06-12,EQ-9299,in_progress,19,27,False
9535,SITE-014,PART-7395,2026-08-11,EQ-3809,awaiting_parts,5,24,False
9536,SITE-078,PART-9188,2023-06-01,EQ-5338,completed,5,0,False
9537,SITE-023,PART-8097,2025-05-26,EQ-7715,completed,5,0,False
9538,SITE-096,PART-5306,2023-06-12,EQ-5457,open,4,28,False
9539,SITE-015,PART-3169,2026-02-28,EQ-6820,open,3,27,False
9540,SITE-024,PART-4384,2025-02-02,EQ-2578,completed,6,0,False
9541,SITE-087,PART-8066,2024-02-27,EQ-9670,awaiting_parts,6,17,False
9542,SITE-044,PART-8925,2024-03-15,EQ-2055,open,8,41,False
9543,SITE-026,PART-4896,2025-10-26,EQ-9874,deferred,11,4,False
9544,SITE-083,PART-5265,2023-08-12,EQ-9682,in_progress,19,42,False
9545,SITE-076,PART-4624,2024-06-22,EQ-8014,deferred,17,3,False
9546,SITE-069,PART-3947,2024-05-22,EQ-1443,open,14,11,False
9547,SITE-037,PART-3918,2023-12-16,EQ-3433,awaiting_parts,5,8,False
9548,SITE-004,PART-9924,2023-05-28,EQ-8999,open,23,23,False
9549,SITE-017,PART-2295,2025-08-03,EQ-5837,open,19,34,False
9550,SITE-025,PART-8930,2023-03-18,EQ-3019,completed,4,0,False
9551,SITE-084,PART-9118,2024-08-15,EQ-9925,completed,2,0,False
9552,SITE-014,PART-5591,2026-05-12,EQ-1877,open,17,27,False
9553,SITE-066,PART-7678,2024-04-11,EQ-7055,deferred,28,22,False
9554,SITE-019,PART-8526,2024-02-17,EQ-1346,in_progress,22,12,False
9555,SITE-089,PART-8090,2026-07-14,EQ-3974,deferred,2,5,False
9556,SITE-069,PART-3125,2024-04-24,EQ-4899,open,6,41,False
9557,SITE-025,PART-2907,2025-07-24,EQ-9188,deferred,23,32,False
9558,SITE-038,PART-5149,2025-03-02,EQ-9444,deferred,20,12,False
9559,SITE-099,PART-1757,2025-01-17,EQ-4729,awaiting_parts,20,6,False
9560,SITE-023,PART-7830,2023-06-07,EQ-8453,awaiting_parts,24,41,False
9561,SITE-063,PART-2844,2023-01-14,EQ-5509,deferred,8,27,False
9562,SITE-071,PART-7679,2023-09-13,EQ-2406,open,11,32,False
9563,SITE-043,PART-4756,2025-01-27,EQ-8756,open,13,21,False
9564,SITE-086,PART-3619,2024-04-26,EQ-9182,in_progress,30,44,False
9565,SITE-002,PART-8449,2023-05-05,EQ-7904,deferred,21,5,False
9566,SITE-084,PART-7246,2026-12-10,EQ-9549,in_progress,13,21,False
9567,SITE-078,PART-6357,2024-07-23,EQ-9617,completed,3,0,False
9568,SITE-015,PART-1552,2025-04-17,EQ-7482,awaiting_parts,27,32,False
9569,SITE-044,PART-5979,2025-08-22,EQ-7187,completed,6,0,False
9570,SITE-001,PART-4408,2024-03-06,EQ-7896,in_progress,26,32,False
9571,SITE-043,PART-5349,2024-07-21,EQ-6153,awaiting_parts,25,2,False
9572,SITE-063,PART-4952,2024-10-24,EQ-6061,completed,10,0,False
9573,SITE-021,PART-5987,2025-03-27,EQ-4665,completed,3,0,False
9574,SITE-088,PART-1036,2024-04-04,EQ-3331,deferred,3,7,False
9575,SITE-100,PART-3547,2025-06-16,EQ-1139,deferred,23,9,False
9576,SITE-016,PART-3401,2026-11-27,EQ-9741,in_progress,29,33,False
9577,SITE-060,PART-7830,2024-11-28,EQ-3603,open,27,45,False
9578,SITE-048,PART-5498,2023-02-07,EQ-1658,deferred,20,33,False
9579,SITE-036,PART-3719,2024-07-15,EQ-1004,deferred,18,22,False
9580,SITE-047,PART-3279,2026-04-08,EQ-8762,deferred,17,34,False
