order_id,order_supplier_name,order_supplier_id,order_part_id,order_quantity,order_status,order_created_at,order_updated_at,site_id
8093,Titan Mobility Systems,TMS,PART-0629,302,pending,2024-07-15,2024-07-19,SITE-051
8094,Compass Maritime Supply,CMS,PART-0900,775,pending,2024-12-07,2025-01-02,SITE-052
8095,Summit Tactical Supply,STS,PART-0140,699,pending,2026-04-13,2026-04-21,SITE-079
8096,Heritage Logistics Supply,HLS,PART-0406,877,delivered,2024-01-07,2024-01-17,SITE-066
8097,Ironclad Industrial Systems,IIS,PART-0370,844,shipped,2024-04-27,2024-05-23,SITE-027
8098,Pinnacle Hydraulic Systems,PHS,PART-0929,712,delivered,2024-08-22,2024-09-15,SITE-003
8099,Ranger Vehicle Parts,RVP,PART-0670,34,delivered,2026-01-13,2026-01-28,SITE-014
8100,Sentinel Equipment Supply,SES,PART-0243,736,pending,2023-04-04,2023-04-28,SITE-044
8101,Lone Star Equipment Group,LSEG,PART-0490,899,delivered,2026-05-12,2026-05-23,SITE-024
8102,Titan Mobility Systems,TMS,PART-0301,594,pending,2024-12-03,2024-12-15,SITE-031
8103,Trident Marine Components,TMC,PART-0532,876,delivered,2023-04-01,2023-04-08,SITE-005
8104,Sentinel Equipment Supply,SES,PART-0118,527,shipped,2025-10-04,2025-10-28,SITE-038
8105,Pinnacle Hydraulic Systems,PHS,PART-0892,329,shipped,2025-05-26,2025-06-04,SITE-066
8106,Cedar Valley Manufacturing,CVM,PART-0337,609,pending,2026-09-20,2026-10-20,SITE-089
8107,Heritage Logistics Supply,HLS,PART-0459,728,pending,2025-10-08,2025-10-29,SITE-031
8108,Titan Mobility Systems,TMS,PART-0883,406,shipped,2024-01-14,2024-02-01,SITE-013
8109,Keystone Industrial Supply,KIS,PART-0920,13,pending,2025-11-20,2025-12-07,SITE-047
8110,Apex Defense Components,ADC,PART-0817,570,pending,2024-04-28,2024-05-13,SITE-020
8111,Granite State Components,GSC,PART-0199,296,delivered,2023-11-16,2023-12-11,SITE-052
8112,Northstar Defense Supply,NDS,PART-0905,851,shipped,2024-02-04,2024-02-24,SITE-001
8113,Sentinel Equipment Supply,SES,PART-0367,770,shipped,2024-08-08,2024-08-23,SITE-068
8114,Cascade Aerospace Systems,CAS,PART-0669,592,delivered,2023-05-03,2023-06-02,SITE-065
8115,Sterling Power Systems,SPS,PART-0552,528,shipped,2026-08-10,2026-09-05,SITE-027
8116,Compass Maritime Supply,CMS,PART-0204,240,shipped,2023-04-17,2023-05-10,SITE-097
8117,Frontier Aviation Components,FAC,PART-0278,200,delivered,2026-10-25,2026-11-06,SITE-031
8118,Sentinel Equipment Supply,SES,PART-0405,980,pending,2024-05-14,2024-05-16,SITE-018
8119,Gulf Coast Maintenance Parts,GCMP,PART-0341,536,delivered,2023-02-03,2023-02-06,SITE-095
8120,Heritage Logistics Supply,HLS,PART-0136,223,delivered,2025-10-26,2025-10-31,SITE-005
8121,Blue Ridge Defense Manufacturing,BRDM,PART-0583,699,shipped,2023-01-19,2023-02-17,SITE-035
8122,Lone Star Equipment Group,LSEG,PART-0700,24,pending,2026-06-12,2026-06-14,SITE-015
8123,Northstar Defense Supply,NDS,PART-0329,871,delivered,2023-09-25,2023-10-19,SITE-093
8124,Harborline Industrial Supply,HIS,PART-0312,814,shipped,2023-04-23,2023-04-25,SITE-009
8125,Atlas Ground Support,AGS,PART-0081,778,delivered,2023-12-07,2023-12-23,SITE-061
8126,Granite State Components,GSC,PART-0253,122,shipped,2026-12-14,2027-01-02,SITE-023
8127,Lone Star Equipment Group,LSEG,PART-0213,745,delivered,2025-03-18,2025-03-26,SITE-075
8128,Granite State Components,GSC,PART-0933,476,shipped,2026-04-06,2026-05-04,SITE-100
8129,Patriot Precision Parts,PPP,PART-0224,312,pending,2024-03-12,2024-04-07,SITE-004
8130,Frontier Aviation Components,FAC,PART-0500,305,pending,2023-08-22,2023-09-14,SITE-087
8131,Pinnacle Hydraulic Systems,PHS,PART-0558,692,pending,2026-06-11,2026-06-27,SITE-027
8132,Sentinel Equipment Supply,SES,PART-0219,486,shipped,2023-02-11,2023-02-23,SITE-066
8133,Sterling Power Systems,SPS,PART-0167,578,delivered,2025-07-10,2025-08-04,SITE-050
8134,Titan Mobility Systems,TMS,PART-0636,307,pending,2025-09-10,2025-10-05,SITE-005
8135,Compass Maritime Supply,CMS,PART-0899,479,delivered,2023-07-27,2023-08-19,SITE-019
8136,Apex Defense Components,ADC,PART-0263,990,pending,2025-04-27,2025-05-25,SITE-023
8137,Summit Tactical Supply,STS,PART-0681,962,shipped,2024-11-10,2024-11-28,SITE-091
8138,Liberty Mechanical Systems,LMS,PART-0404,615,delivered,2026-05-18,2026-05-28,SITE-075
8139,Falcon Electronics Group,FEG,PART-0027,455,shipped,2023-10-09,2023-11-06,SITE-098
8140,Cedar Valley Manufacturing,CVM,PART-0759,202,delivered,2025-07-28,2025-08-20,SITE-019
8141,Harborline Industrial Supply,HIS,PART-0611,693,delivered,2026-07-04,2026-07-15,SITE-056
8142,Summit Tactical Supply,STS,PART-0051,591,delivered,2025-10-15,2025-11-02,SITE-003
8143,Patriot Precision Parts,PPP,PART-0872,920,delivered,2024-08-10,2024-08-17,SITE-001
8144,Falcon Electronics Group,FEG,PART-0302,273,pending,2026-04-04,2026-05-02,SITE-024
8145,Ironclad Industrial Systems,IIS,PART-0706,27,pending,2025-02-13,2025-02-24,SITE-086
8146,Summit Tactical Supply,STS,PART-0831,757,delivered,2026-03-17,2026-04-15,SITE-079
8147,Cascade Aerospace Systems,CAS,PART-0692,367,shipped,2024-04-10,2024-04-28,SITE-077
8148,Sentinel Equipment Supply,SES,PART-0919,936,pending,2026-08-24,2026-09-02,SITE-085
8149,Pinnacle Hydraulic Systems,PHS,PART-0587,727,delivered,2026-03-21,2026-03-29,SITE-074
8150,Prairie Technical Components,PTC,PART-0399,633,delivered,2023-10-16,2023-10-29,SITE-055
8151,Sterling Power Systems,SPS,PART-0720,397,shipped,2025-05-21,2025-05-27,SITE-064
8152,Sentinel Equipment Supply,SES,PART-0490,495,shipped,2023-10-21,2023-10-27,SITE-019
8153,Mesa Tactical Manufacturing,MTM,PART-0406,277,shipped,2026-09-04,2026-09-14,SITE-025
8154,Blue Ridge Defense Manufacturing,BRDM,PART-0536,372,delivered,2026-05-13,2026-05-21,SITE-052
8155,Mesa Tactical Manufacturing,MTM,PART-0453,661,pending,2024-02-16,2024-02-28,SITE-037
8156,Patriot Precision Parts,PPP,PART-0722,501,shipped,2023-04-10,2023-05-02,SITE-070
8157,Prairie Technical Components,PTC,PART-0257,860,delivered,2025-11-15,2025-12-03,SITE-017
8158,Granite State Components,GSC,PART-0873,987,shipped,2023-09-03,2023-09-12,SITE-021
8159,Keystone Industrial Supply,KIS,PART-0483,544,pending,2023-12-23,2023-12-27,SITE-001
8160,Blue Ridge Defense Manufacturing,BRDM,PART-0639,502,delivered,2023-04-16,2023-04-24,SITE-012
8161,Heritage Logistics Supply,HLS,PART-0909,249,shipped,2024-08-17,2024-08-22,SITE-012
8162,Prairie Technical Components,PTC,PART-0689,564,shipped,2023-06-12,2023-06-24,SITE-002
8163,Trident Marine Components,TMC,PART-0078,674,shipped,2026-11-23,2026-11-26,SITE-098
8164,Blue Ridge Defense Manufacturing,BRDM,PART-0222,557,pending,2023-12-18,2024-01-15,SITE-048
8165,Atlas Ground Support,AGS,PART-0450,141,pending,2023-02-14,2023-03-05,SITE-035
8166,Keystone Industrial Supply,KIS,PART-0934,358,shipped,2026-06-24,2026-06-30,SITE-081
8167,Liberty Mechanical Systems,LMS,PART-0199,87,pending,2026-09-13,2026-09-22,SITE-069
8168,Sterling Power Systems,SPS,PART-0786,313,delivered,2023-07-28,2023-08-20,SITE-073
8169,Cedar Valley Manufacturing,CVM,PART-0547,672,pending,2025-09-16,2025-09-27,SITE-055
8170,Compass Maritime Supply,CMS,PART-0298,552,pending,2025-02-03,2025-02-06,SITE-100
8171,Evergreen Field Support,EFS,PART-0035,437,pending,2024-01-11,2024-02-03,SITE-061
8172,Granite State Components,GSC,PART-0278,963,delivered,2026-07-17,2026-07-26,SITE-029
8173,Granite State Components,GSC,PART-0227,706,shipped,2025-02-03,2025-03-02,SITE-054
8174,Prairie Technical Components,PTC,PART-0397,224,delivered,2026-04-26,2026-05-21,SITE-046
8175,Redstone Logistics Group,RLG,PART-0079,225,shipped,2026-09-13,2026-09-30,SITE-016
8176,Frontier Aviation Components,FAC,PART-0831,311,pending,2024-10-06,2024-10-21,SITE-044
8177,Atlas Ground Support,AGS,PART-0831,285,shipped,2025-08-10,2025-08-16,SITE-023
8178,Blue Ridge Defense Manufacturing,BRDM,PART-0551,387,pending,2025-05-23,2025-06-20,SITE-025
8179,Sentinel Equipment Supply,SES,PART-0126,910,delivered,2024-01-15,2024-01-19,SITE-097
8180,Trident Marine Components,TMC,PART-0364,152,pending,2025-12-26,2025-12-30,SITE-025
8181,Titan Mobility Systems,TMS,PART-0053,889,shipped,2023-02-22,2023-03-06,SITE-023
8182,Cedar Valley Manufacturing,CVM,PART-0364,418,delivered,2026-01-19,2026-02-15,SITE-059
8183,Patriot Precision Parts,PPP,PART-0634,306,delivered,2024-12-20,2025-01-17,SITE-064
8184,Keystone Industrial Supply,KIS,PART-0921,954,shipped,2023-09-23,2023-09-28,SITE-090
8185,Atlas Ground Support,AGS,PART-0122,844,shipped,2025-05-17,2025-06-01,SITE-084
8186,Pinnacle Hydraulic Systems,PHS,PART-0520,87,pending,2023-09-14,2023-09-21,SITE-005
8187,Keystone Industrial Supply,KIS,PART-0645,648,shipped,2026-08-25,2026-09-18,SITE-014
8188,Evergreen Field Support,EFS,PART-0712,866,pending,2026-11-23,2026-12-07,SITE-024
8189,Gulf Coast Maintenance Parts,GCMP,PART-0354,62,shipped,2026-07-09,2026-07-11,SITE-096
8190,Patriot Precision Parts,PPP,PART-0914,275,delivered,2025-05-23,2025-06-04,SITE-083
8191,Patriot Precision Parts,PPP,PART-0129,81,delivered,2025-08-22,2025-08-30,SITE-061
8192,Prairie Technical Components,PTC,PART-0602,760,shipped,2024-01-04,2024-01-26,SITE-069
8193,Evergreen Field Support,EFS,PART-0166,961,delivered,2024-04-13,2024-04-24,SITE-040
8194,Liberty Mechanical Systems,LMS,PART-0193,97,shipped,2026-07-22,2026-07-24,SITE-033
8195,Northstar Defense Supply,NDS,PART-0774,395,pending,2023-10-17,2023-11-05,SITE-094
8196,Patriot Precision Parts,PPP,PART-0997,547,delivered,2024-01-27,2024-02-19,SITE-069
8197,Redstone Logistics Group,RLG,PART-0856,196,delivered,2026-05-21,2026-06-17,SITE-043
8198,Sentinel Equipment Supply,SES,PART-0249,516,delivered,2024-06-03,2024-06-15,SITE-050
8199,Apex Defense Components,ADC,PART-0780,486,delivered,2025-07-03,2025-07-07,SITE-001
8200,Sterling Power Systems,SPS,PART-0814,59,pending,2023-12-04,2023-12-28,SITE-007
8201,Trident Marine Components,TMC,PART-0803,665,pending,2024-11-11,2024-11-21,SITE-053
8202,Compass Maritime Supply,CMS,PART-0335,763,shipped,2026-09-17,2026-10-14,SITE-022
8203,Ranger Vehicle Parts,RVP,PART-0592,514,delivered,2024-06-17,2024-07-15,SITE-047
8204,Gulf Coast Maintenance Parts,GCMP,PART-0691,730,delivered,2024-09-02,2024-09-26,SITE-011
8205,Patriot Precision Parts,PPP,PART-0761,285,delivered,2026-10-13,2026-10-23,SITE-057
8206,Heritage Logistics Supply,HLS,PART-0564,579,shipped,2026-01-13,2026-02-04,SITE-016
8207,Apex Defense Components,ADC,PART-0394,869,shipped,2026-02-04,2026-02-23,SITE-096
8208,Evergreen Field Support,EFS,PART-0700,388,pending,2023-12-23,2023-12-30,SITE-031
8209,Pinnacle Hydraulic Systems,PHS,PART-0124,294,shipped,2024-06-13,2024-06-22,SITE-086
8210,Titan Mobility Systems,TMS,PART-0553,316,pending,2024-03-08,2024-03-27,SITE-036
8211,Blue Ridge Defense Manufacturing,BRDM,PART-0314,877,delivered,2024-12-13,2024-12-29,SITE-081
8212,Ironclad Industrial Systems,IIS,PART-0496,341,pending,2024-08-06,2024-08-11,SITE-079
8213,Cedar Valley Manufacturing,CVM,PART-0332,484,pending,2026-01-27,2026-02-21,SITE-038
8214,Evergreen Field Support,EFS,PART-0329,105,pending,2026-08-11,2026-09-04,SITE-097
8215,Evergreen Field Support,EFS,PART-0843,561,delivered,2026-05-18,2026-05-29,SITE-012
8216,Falcon Electronics Group,FEG,PART-0634,928,shipped,2023-11-16,2023-11-25,SITE-072
8217,Trident Marine Components,TMC,PART-0971,544,delivered,2023-01-27,2023-02-14,SITE-089
8218,Lone Star Equipment Group,LSEG,PART-0448,415,pending,2023-03-07,2023-03-24,SITE-001
8219,Summit Tactical Supply,STS,PART-0983,815,shipped,2025-03-13,2025-03-29,SITE-035
8220,Cedar Valley Manufacturing,CVM,PART-0364,394,delivered,2026-09-11,2026-09-15,SITE-054
8221,Lone Star Equipment Group,LSEG,PART-0699,833,pending,2025-08-15,2025-09-12,SITE-032
8222,Prairie Technical Components,PTC,PART-0199,989,pending,2024-11-03,2024-11-10,SITE-067
8223,Sentinel Equipment Supply,SES,PART-0041,300,shipped,2025-10-09,2025-10-14,SITE-068
8224,Harborline Industrial Supply,HIS,PART-0589,18,pending,2023-12-23,2024-01-08,SITE-093
8225,Patriot Precision Parts,PPP,PART-0143,871,shipped,2025-06-21,2025-07-10,SITE-038
8226,Heritage Logistics Supply,HLS,PART-0624,927,delivered,2026-05-02,2026-05-30,SITE-053
8227,Compass Maritime Supply,CMS,PART-0343,671,delivered,2023-05-28,2023-06-11,SITE-016
8228,Cascade Aerospace Systems,CAS,PART-0376,871,pending,2026-05-25,2026-05-28,SITE-018
8229,Ranger Vehicle Parts,RVP,PART-0909,873,delivered,2026-07-06,2026-07-25,SITE-018
8230,Northstar Defense Supply,NDS,PART-0279,584,shipped,2024-05-11,2024-06-10,SITE-047
8231,Northstar Defense Supply,NDS,PART-0131,184,pending,2026-08-24,2026-09-13,SITE-003
8232,Harborline Industrial Supply,HIS,PART-0720,602,pending,2024-10-18,2024-11-12,SITE-092
8233,Pinnacle Hydraulic Systems,PHS,PART-0383,622,delivered,2024-02-11,2024-03-01,SITE-070
8234,Apex Defense Components,ADC,PART-0106,832,shipped,2023-01-03,2023-01-14,SITE-030
8235,Keystone Industrial Supply,KIS,PART-0280,727,delivered,2025-09-23,2025-10-09,SITE-056
8236,Frontier Aviation Components,FAC,PART-0992,425,shipped,2025-11-13,2025-11-20,SITE-060
8237,Pinnacle Hydraulic Systems,PHS,PART-0484,969,delivered,2023-10-09,2023-10-20,SITE-036
8238,Prairie Technical Components,PTC,PART-0980,788,shipped,2025-01-19,2025-02-06,SITE-097
8239,Titan Mobility Systems,TMS,PART-0850,173,delivered,2026-10-04,2026-10-13,SITE-093
8240,Summit Tactical Supply,STS,PART-0124,243,shipped,2024-07-13,2024-07-29,SITE-098
8241,Cedar Valley Manufacturing,CVM,PART-0127,50,delivered,2024-11-23,2024-12-15,SITE-072
8242,Trident Marine Components,TMC,PART-0933,739,delivered,2024-03-11,2024-04-04,SITE-018
8243,Titan Mobility Systems,TMS,PART-0648,461,shipped,2026-11-28,2026-12-24,SITE-098
8244,Falcon Electronics Group,FEG,PART-0174,296,delivered,2026-04-24,2026-05-19,SITE-031
8245,Northstar Defense Supply,NDS,PART-0725,645,pending,2025-01-16,2025-01-29,SITE-009
8246,Sterling Power Systems,SPS,PART-0628,982,shipped,2023-08-06,2023-08-20,SITE-068
8247,Cedar Valley Manufacturing,CVM,PART-0506,549,delivered,2023-08-19,2023-09-17,SITE-006
8248,Harborline Industrial Supply,HIS,PART-0044,115,pending,2025-05-02,2025-05-06,SITE-013
8249,Keystone Industrial Supply,KIS,PART-0527,47,delivered,2026-06-16,2026-06-17,SITE-070
8250,Atlas Ground Support,AGS,PART-0696,230,delivered,2025-04-07,2025-05-03,SITE-058
8251,Sentinel Equipment Supply,SES,PART-0341,495,shipped,2024-07-15,2024-07-22,SITE-020
8252,Apex Defense Components,ADC,PART-0315,108,pending,2025-05-02,2025-05-25,SITE-015
8253,Granite State Components,GSC,PART-0101,673,shipped,2023-12-23,2024-01-01,SITE-098
8254,Titan Mobility Systems,TMS,PART-0515,375,delivered,2024-06-11,2024-06-14,SITE-029
8255,Liberty Mechanical Systems,LMS,PART-0217,422,delivered,2026-12-18,2026-12-31,SITE-010
8256,Frontier Aviation Components,FAC,PART-0788,175,pending,2025-01-18,2025-01-19,SITE-076
8257,Sentinel Equipment Supply,SES,PART-0066,987,delivered,2024-03-08,2024-03-13,SITE-100
8258,Summit Tactical Supply,STS,PART-0989,321,delivered,2025-02-11,2025-03-03,SITE-068
8259,Keystone Industrial Supply,KIS,PART-0884,399,shipped,2026-01-01,2026-01-30,SITE-062
8260,Blue Ridge Defense Manufacturing,BRDM,PART-0413,782,shipped,2025-02-04,2025-02-17,SITE-021
8261,Apex Defense Components,ADC,PART-0679,429,delivered,2023-10-17,2023-11-04,SITE-004
8262,Vector Aerospace Supply,VAS,PART-0247,644,pending,2025-12-08,2026-01-03,SITE-025
8263,Falcon Electronics Group,FEG,PART-0806,694,delivered,2024-06-03,2024-06-16,SITE-091
8264,Lone Star Equipment Group,LSEG,PART-0355,125,shipped,2023-04-02,2023-04-04,SITE-037
8265,Redstone Logistics Group,RLG,PART-0493,170,delivered,2024-11-16,2024-12-09,SITE-058
8266,Granite State Components,GSC,PART-0350,641,pending,2026-02-04,2026-02-12,SITE-076
8267,Ranger Vehicle Parts,RVP,PART-0128,995,delivered,2026-12-16,2026-12-17,SITE-003
8268,Pinnacle Hydraulic Systems,PHS,PART-0095,979,delivered,2023-06-08,2023-06-30,SITE-070
8269,Gulf Coast Maintenance Parts,GCMP,PART-0538,130,delivered,2025-09-16,2025-10-03,SITE-044
8270,Frontier Aviation Components,FAC,PART-0978,572,delivered,2026-03-27,2026-04-21,SITE-094
8271,Apex Defense Components,ADC,PART-0668,955,delivered,2026-07-03,2026-07-22,SITE-019
8272,Keystone Industrial Supply,KIS,PART-0631,776,delivered,2026-03-17,2026-03-20,SITE-073
8273,Cedar Valley Manufacturing,CVM,PART-0026,552,delivered,2025-04-24,2025-04-26,SITE-040
8274,Lone Star Equipment Group,LSEG,PART-0869,457,delivered,2026-01-22,2026-02-16,SITE-093
8275,Pinnacle Hydraulic Systems,PHS,PART-0555,444,pending,2023-04-22,2023-05-05,SITE-011
8276,Granite State Components,GSC,PART-0914,382,pending,2026-04-14,2026-04-17,SITE-019
8277,Summit Tactical Supply,STS,PART-0463,50,shipped,2026-12-27,2027-01-15,SITE-044
8278,Patriot Precision Parts,PPP,PART-0252,569,pending,2024-03-26,2024-04-07,SITE-079
8279,Frontier Aviation Components,FAC,PART-0343,428,pending,2023-01-09,2023-02-03,SITE-015
8280,Vector Aerospace Supply,VAS,PART-0407,436,pending,2023-08-20,2023-08-22,SITE-076
8281,Pinnacle Hydraulic Systems,PHS,PART-0148,472,delivered,2026-01-07,2026-01-19,SITE-029
8282,Apex Defense Components,ADC,PART-0091,697,pending,2023-01-13,2023-02-12,SITE-045
8283,Heritage Logistics Supply,HLS,PART-0810,141,shipped,2026-08-26,2026-09-04,SITE-060
8284,Harborline Industrial Supply,HIS,PART-0859,355,delivered,2023-07-23,2023-08-16,SITE-070
8285,Redstone Logistics Group,RLG,PART-0218,214,pending,2024-06-14,2024-06-23,SITE-045
8286,Northstar Defense Supply,NDS,PART-0690,389,shipped,2023-10-20,2023-10-21,SITE-017
8287,Sentinel Equipment Supply,SES,PART-0811,669,pending,2026-06-27,2026-07-18,SITE-034
8288,Liberty Mechanical Systems,LMS,PART-0982,906,pending,2024-07-21,2024-07-24,SITE-042
8289,Harborline Industrial Supply,HIS,PART-0061,148,shipped,2024-08-23,2024-08-28,SITE-074
8290,Prairie Technical Components,PTC,PART-0669,50,pending,2024-05-03,2024-05-04,SITE-067
8291,Granite State Components,GSC,PART-0507,586,pending,2023-06-23,2023-07-21,SITE-073
8292,Atlas Ground Support,AGS,PART-0747,857,delivered,2023-09-14,2023-09-24,SITE-040
8293,Cedar Valley Manufacturing,CVM,PART-0734,948,delivered,2024-01-17,2024-01-29,SITE-023
8294,Atlas Ground Support,AGS,PART-0846,914,pending,2024-01-11,2024-01-26,SITE-002
8295,Sentinel Equipment Supply,SES,PART-0297,567,pending,2025-02-07,2025-02-21,SITE-029
8296,Prairie Technical Components,PTC,PART-0198,972,shipped,2025-04-17,2025-05-14,SITE-036
8297,Gulf Coast Maintenance Parts,GCMP,PART-0892,135,pending,2026-02-17,2026-02-23,SITE-072
8298,Titan Mobility Systems,TMS,PART-0119,789,delivered,2024-06-18,2024-07-06,SITE-036
8299,Ranger Vehicle Parts,RVP,PART-0310,341,pending,2026-11-11,2026-11-14,SITE-099
8300,Prairie Technical Components,PTC,PART-0225,859,pending,2026-01-04,2026-01-05,SITE-045
8301,Sterling Power Systems,SPS,PART-0113,174,pending,2024-12-22,2025-01-04,SITE-059
8302,Lone Star Equipment Group,LSEG,PART-0602,374,pending,2026-11-07,2026-12-03,SITE-044
8303,Granite State Components,GSC,PART-0659,470,pending,2024-02-16,2024-02-24,SITE-085
8304,Prairie Technical Components,PTC,PART-0071,621,pending,2026-12-22,2027-01-20,SITE-013
8305,Ironclad Industrial Systems,IIS,PART-0294,118,shipped,2024-09-28,2024-10-10,SITE-034
8306,Cascade Aerospace Systems,CAS,PART-0666,317,delivered,2026-01-27,2026-02-17,SITE-038
8307,Ironclad Industrial Systems,IIS,PART-0006,910,shipped,2023-07-13,2023-07-18,SITE-098
8308,Falcon Electronics Group,FEG,PART-0272,170,pending,2023-11-15,2023-11-30,SITE-094
8309,Ironclad Industrial Systems,IIS,PART-0029,19,shipped,2024-07-15,2024-07-26,SITE-015
8310,Granite State Components,GSC,PART-0358,520,delivered,2026-02-02,2026-02-15,SITE-077
8311,Ranger Vehicle Parts,RVP,PART-0077,755,pending,2026-11-23,2026-12-12,SITE-013
8312,Apex Defense Components,ADC,PART-0585,65,pending,2024-09-24,2024-10-22,SITE-093
8313,Evergreen Field Support,EFS,PART-0614,636,delivered,2025-11-09,2025-11-15,SITE-007
8314,Compass Maritime Supply,CMS,PART-0582,948,shipped,2025-10-26,2025-11-05,SITE-034
8315,Evergreen Field Support,EFS,PART-0015,322,delivered,2024-08-20,2024-09-06,SITE-036
8316,Blue Ridge Defense Manufacturing,BRDM,PART-0207,419,pending,2026-12-22,2026-12-30,SITE-034
8317,Apex Defense Components,ADC,PART-0659,212,shipped,2023-11-03,2023-11-26,SITE-030
8318,Titan Mobility Systems,TMS,PART-0297,859,shipped,2024-02-17,2024-03-17,SITE-066
8319,Ironclad Industrial Systems,IIS,PART-0285,695,pending,2023-03-23,2023-04-03,SITE-052
8320,Gulf Coast Maintenance Parts,GCMP,PART-0987,807,delivered,2024-01-14,2024-01-23,SITE-004
8321,Liberty Mechanical Systems,LMS,PART-0008,630,shipped,2026-02-14,2026-02-23,SITE-045
8322,Trident Marine Components,TMC,PART-0803,104,shipped,2023-01-10,2023-02-04,SITE-071
8323,Evergreen Field Support,EFS,PART-0515,1,shipped,2026-11-07,2026-12-06,SITE-048
8324,Pinnacle Hydraulic Systems,PHS,PART-0430,166,delivered,2026-06-24,2026-07-14,SITE-051
8325,Ranger Vehicle Parts,RVP,PART-0506,1,pending,2024-01-07,2024-01-29,SITE-055
